label=NiceThread-40ms intervalMs=40.000 duration=3600.000s
t(ms),dt(ms)
161835.772,44.784
161880.900,45.128
161924.614,43.715
161969.665,45.051
162010.990,41.325
162056.119,45.129
162101.168,45.049
162146.214,45.046
162191.280,45.066
162236.343,45.063
162281.390,45.047
162326.456,45.066
162371.498,45.042
162411.870,40.372
162453.963,42.092
162499.012,45.049
162544.081,45.069
162589.153,45.072
162634.068,44.916
162674.768,40.700
162715.077,40.309
162757.179,42.102
162802.260,45.081
162847.365,45.105
162892.412,45.047
162935.754,43.342
162980.895,45.140
163025.940,45.046
163070.989,45.049
163116.111,45.121
163160.987,44.876
163207.113,46.127
163249.154,42.041
163294.276,45.122
163339.325,45.049
163384.387,45.062
163429.464,45.077
163474.547,45.083
163519.662,45.115
163564.733,45.071
163609.855,45.121
163651.003,41.148
163696.093,45.091
163741.144,45.051
163786.201,45.057
163831.255,45.054
163876.304,45.048
163920.965,44.662
163966.079,45.113
164011.122,45.043
164056.185,45.064
164101.239,45.053
164146.353,45.114
164190.989,44.636
164240.181,49.192
164285.277,45.095
164330.346,45.069
164375.465,45.119
164417.645,42.181
164462.693,45.048
164503.019,40.326
164548.088,45.069
164593.132,45.045
164636.129,42.997
164679.365,43.235
164724.443,45.078
164769.563,45.121
164810.989,41.425
164855.290,44.301
164900.337,45.047
164945.394,45.057
164990.450,45.056
165035.513,45.063
165080.561,45.048
165125.617,45.056
165170.659,45.042
165215.707,45.048
165260.753,45.045
165305.886,45.133
165350.988,45.102
165396.042,45.054
165441.128,45.085
165486.191,45.064
165530.988,44.797
165576.046,45.058
165621.114,45.068
165666.160,45.046
165711.213,45.053
165756.252,45.039
165801.294,45.042
165846.333,45.040
165886.842,40.509
165928.205,41.363
165973.271,45.066
166017.955,44.684
166060.989,43.034
166106.046,45.056
166151.095,45.049
166196.148,45.053
166241.243,45.095
166284.756,43.512
166327.100,42.344
166372.145,45.045
166417.213,45.068
166462.274,45.061
166505.090,42.816
166550.206,45.116
166595.272,45.066
166640.317,45.046
166685.364,45.047
166730.438,45.074
166775.485,45.047
166820.532,45.047
166865.594,45.061
166910.707,45.114
166955.763,45.056
167000.812,45.048
167041.874,41.062
167084.929,43.055
167129.954,45.026
167170.397,40.442
167215.467,45.070
167260.514,45.047
167305.571,45.057
167350.652,45.081
167395.718,45.066
167439.145,43.427
167484.206,45.061
167529.264,45.057
167574.325,45.061
167619.372,45.047
167664.411,45.039
167709.471,45.061
167754.586,45.115
167799.708,45.122
167844.810,45.102
167889.860,45.051
167932.547,42.686
167974.090,41.543
168018.493,44.403
168063.551,45.058
168108.603,45.053
168153.659,45.056
168198.750,45.091
168243.840,45.089
168288.886,45.046
168331.002,42.116
168376.067,45.066
168420.163,44.095
168460.968,40.805
168506.036,45.068
168551.081,45.045
168596.142,45.062
168641.198,45.056
168686.243,45.044
168731.321,45.078
168776.384,45.063
168821.436,45.052
168866.486,45.050
168911.549,45.063
168956.654,45.105
169001.698,45.044
169046.757,45.059
169089.838,43.082
169130.921,41.082
169175.514,44.594
169220.574,45.060
169260.988,40.414
169306.033,45.045
169351.084,45.050
169396.142,45.059
169441.217,45.075
169483.119,41.902
169528.247,45.128
169573.331,45.084
169618.483,45.152
169663.611,45.127
169708.678,45.067
169753.725,45.047
169798.791,45.066
169843.891,45.100
169888.934,45.043
169933.976,45.042
169979.038,45.062
170024.140,45.102
170066.239,42.099
170111.285,45.046
170156.326,45.041
170201.366,45.040
170243.475,42.109
170288.601,45.126
170333.653,45.052
170378.694,45.041
170423.809,45.114
170468.875,45.066
170509.303,40.428
170553.157,43.855
170594.801,41.644
170637.866,43.065
170679.337,41.471
170724.492,45.155
170769.556,45.064
170814.600,45.044
170859.644,45.044
170904.688,45.044
170947.174,42.487
170992.246,45.072
171037.350,45.103
171080.040,42.691
171125.117,45.077
171170.242,45.124
171210.982,40.740
171254.316,43.334
171299.442,45.126
171344.496,45.054
171389.588,45.092
171434.062,44.474
171479.129,45.067
171524.051,44.923
171569.189,45.137
171614.247,45.059
171659.364,45.117
171704.419,45.055
171749.542,45.123
171790.986,41.444
171836.059,45.073
171880.985,44.926
171925.069,44.084
171970.119,45.050
172015.167,45.048
172060.287,45.120
172105.333,45.046
172150.396,45.063
172195.437,45.041
172240.482,45.046
172285.598,45.116
172330.716,45.118
172375.836,45.120
172420.879,45.044
172465.943,45.063
172508.431,42.488
172553.565,45.135
172598.704,45.138
172643.762,45.058
172688.847,45.086
172733.145,44.298
172778.267,45.122
172823.337,45.070
172868.381,45.044
172913.441,45.061
172958.489,45.048
173003.561,45.072
173048.672,45.111
173093.785,45.113
173138.892,45.107
173183.946,45.055
173229.002,45.056
173274.047,45.045
173318.663,44.616
173363.761,45.099
173408.815,45.054
173450.990,42.174
173496.067,45.077
173541.124,45.057
173586.185,45.061
173631.311,45.126
173676.435,45.124
173721.495,45.060
173766.562,45.068
173811.615,45.053
173856.659,45.044
173901.706,45.046
173946.774,45.068
173991.813,45.039
174036.856,45.043
174081.902,45.046
174127.008,45.106
174172.051,45.043
174217.095,45.044
174262.135,45.040
174307.174,45.039
174352.217,45.043
174395.675,43.458
174439.288,43.613
174484.409,45.121
174529.473,45.064
174572.136,42.663
174617.202,45.066
174662.265,45.062
174705.449,43.184
174750.580,45.131
174795.692,45.112
174838.864,43.172
174880.988,42.124
174926.099,45.111
174970.989,44.890
175016.056,45.068
175060.989,44.933
175106.069,45.080
175151.126,45.056
175196.245,45.119
175241.304,45.059
175286.370,45.067
175330.987,44.617
175376.043,45.056
175420.262,44.219
175464.947,44.685
175510.027,45.081
175553.620,43.592
175598.755,45.135
175643.822,45.067
175686.998,43.176
175732.053,45.055
175777.179,45.126
175822.239,45.060
175865.165,42.926
175905.712,40.548
175950.765,45.053
175995.873,45.108
176039.146,43.273
176080.093,40.947
176125.141,45.048
176170.184,45.043
176215.297,45.113
176260.418,45.121
176300.988,40.569
176346.034,45.046
176391.081,45.048
176436.134,45.053
176481.208,45.074
176524.048,42.840
176569.176,45.128
176614.301,45.125
176658.191,43.890
176703.240,45.049
176748.311,45.071
176793.391,45.080
176838.516,45.125
176880.988,42.473
176926.064,45.075
176970.987,44.924
177016.090,45.103
177060.131,44.041
177105.195,45.064
177150.241,45.045
177195.341,45.100
177240.386,45.045
177285.493,45.107
177330.539,45.046
177375.599,45.059
177419.066,43.467
177464.160,45.094
177509.224,45.065
177554.274,45.050
177599.323,45.050
177644.433,45.110
177689.482,45.049
177734.542,45.060
177779.660,45.118
177824.776,45.116
177867.384,42.608
177910.364,42.980
177955.415,45.051
178000.531,45.116
178045.660,45.130
178090.711,45.051
178135.825,45.114
178180.956,45.131
178226.073,45.117
178270.989,44.917
178316.046,45.057
178361.098,45.052
178406.155,45.057
178447.602,41.447
178492.720,45.118
178537.790,45.070
178582.872,45.082
178627.997,45.126
178673.055,45.057
178718.118,45.063
178760.989,42.871
178806.115,45.126
178851.202,45.087
178893.285,42.084
178935.248,41.963
178979.940,44.692
179025.000,45.060
179070.124,45.124
179115.243,45.119
179160.307,45.065
179205.437,45.129
179250.488,45.052
179295.602,45.114
179340.652,45.050
179383.118,42.466
179428.230,45.113
179472.822,44.592
179514.811,41.988
179559.954,45.144
179605.016,45.061
179649.649,44.633
179694.762,45.113
179739.855,45.093
179784.978,45.123
179830.121,45.142
179875.177,45.056
179920.231,45.055
179960.991,40.759
180006.055,45.064
180050.987,44.932
180096.070,45.083
180140.988,44.918
180186.035,45.048
180231.116,45.081
180273.903,42.787
180319.010,45.106
180364.065,45.055
180409.209,45.144
180454.346,45.137
180499.480,45.134
180544.540,45.060
180589.647,45.108
180634.761,45.114
180679.875,45.114
180720.436,40.560
180765.487,45.051
180810.594,45.107
180855.638,45.044
180900.676,45.038
180945.725,45.049
180990.796,45.071
181035.892,45.096
181080.965,45.073
181126.023,45.058
181171.066,45.043
181216.182,45.116
181261.234,45.052
181302.702,41.468
181347.772,45.070
181392.881,45.109
181437.924,45.044
181480.988,43.064
181524.046,43.058
181569.105,45.058
181610.989,41.885
181656.076,45.087
181701.206,45.130
181746.335,45.130
181790.991,44.656
181836.116,45.125
181880.986,44.869
181926.105,45.119
181971.230,45.125
182016.280,45.050
182060.998,44.718
182106.058,45.059
182149.044,42.986
182194.101,45.057
182239.220,45.119
182284.339,45.120
182329.272,44.933
182374.324,45.052
182414.856,40.532
182456.815,41.958
182501.881,45.066
182546.941,45.060
182590.989,44.048
182636.060,45.072
182680.986,44.926
182726.110,45.124
182771.175,45.066
182816.242,45.067
182861.297,45.055
182906.378,45.080
182951.424,45.047
182996.560,45.136
183041.224,44.664
183086.286,45.062
183129.593,43.307
183174.660,45.067
183219.744,45.083
183264.814,45.071
183309.861,45.047
183354.982,45.121
183398.359,43.377
183443.415,45.056
183488.546,45.131
183528.760,40.214
183573.826,45.066
183617.814,43.988
183662.938,45.125
183707.993,45.055
183753.049,45.056
183798.151,45.102
183840.998,42.847
183886.111,45.113
183930.329,44.218
183975.382,45.053
184020.430,45.048
184065.492,45.062
184106.392,40.900
184150.923,44.531
184196.066,45.143
184241.149,45.083
184284.135,42.986
184329.264,45.128
184374.317,45.053
184419.380,45.063
184464.431,45.051
184507.819,43.388
184552.865,45.046
184597.988,45.123
184643.034,45.046
184688.087,45.053
184733.127,45.040
184778.185,45.057
184823.237,45.052
184868.294,45.057
184913.355,45.061
184958.396,45.041
185003.436,45.040
185048.541,45.106
185089.840,41.299
185130.987,41.147
185176.044,45.057
185221.097,45.052
185262.631,41.535
185307.699,45.067
185352.762,45.064
185397.810,45.047
185441.364,43.554
185486.449,45.085
185531.530,45.081
185574.743,43.213
185619.879,45.136
185664.944,45.065
185710.008,45.064
185755.049,45.041
185800.173,45.124
185845.243,45.070
185890.291,45.048
185930.989,40.698
185974.836,43.848
186019.955,45.119
186065.015,45.060
186110.067,45.052
186154.214,44.147
186199.337,45.123
186244.453,45.117
186286.254,41.800
186331.381,45.127
186374.933,43.552
186416.292,41.359
186457.335,41.043
186502.402,45.067
186547.046,44.644
186592.103,45.057
186637.156,45.053
186682.208,45.052
186727.325,45.117
186770.944,43.619
186816.096,45.152
186861.157,45.061
186906.217,45.060
186951.277,45.059
186996.413,45.136
187041.469,45.056
187086.534,45.065
187130.985,44.451
187175.064,44.078
187220.124,45.060
187265.189,45.065
187310.313,45.124
187355.454,45.141
187399.011,43.557
187444.076,45.065
187489.157,45.081
187530.987,41.830
187575.222,44.235
187620.364,45.141
187665.430,45.066
187708.597,43.167
187753.649,45.052
187798.694,45.045
187843.748,45.053
187888.790,45.043
187933.835,45.045
187978.895,45.060
188023.978,45.083
188069.115,45.137
188114.219,45.104
188156.617,42.398
188201.671,45.054
188246.719,45.048
188290.347,43.628
188335.416,45.069
188380.471,45.055
188425.083,44.613
188470.151,45.068
188515.228,45.077
188556.706,41.478
188600.918,44.212
188645.993,45.074
188691.111,45.119
188736.239,45.128
188781.310,45.071
188826.392,45.082
188871.447,45.055
188914.486,43.039
188956.800,42.314
188997.180,40.381
189042.222,45.041
189087.282,45.060
189132.381,45.099
189175.598,43.217
189220.667,45.069
189265.742,45.075
189310.788,45.047
189355.856,45.067
189399.047,43.192
189440.993,41.945
189481.850,40.858
189526.989,45.139
189572.050,45.061
189617.114,45.064
189662.164,45.049
189704.631,42.468
189745.778,41.146
189790.909,45.131
189836.043,45.134
189878.690,42.647
189923.737,45.047
189968.860,45.124
190013.925,45.065
190058.988,45.063
190104.033,45.045
190149.085,45.052
190194.152,45.067
190239.211,45.058
190284.261,45.050
190329.378,45.117
190374.456,45.079
190419.523,45.067
190464.655,45.131
190507.847,43.192
190549.049,41.202
190590.981,41.932
190636.049,45.068
190681.111,45.062
190726.186,45.075
190771.260,45.074
190816.385,45.125
190860.988,44.603
190906.036,45.048
190951.087,45.051
190996.201,45.114
191041.274,45.073
191086.406,45.132
191131.448,45.042
191176.489,45.041
191221.531,45.043
191266.645,45.114
191307.676,41.030
191352.723,45.048
191397.832,45.108
191442.873,45.041
191487.923,45.050
191532.994,45.071
191578.065,45.071
191623.143,45.078
191668.211,45.068
191712.015,43.804
191753.039,41.025
191797.595,44.555
191842.658,45.063
191887.721,45.063
191930.989,43.268
191976.038,45.050
192021.084,45.046
192066.199,45.114
192109.628,43.430
192154.702,45.073
192199.750,45.048
192244.796,45.046
192289.891,45.095
192330.989,41.097
192376.061,45.072
192419.472,43.411
192460.989,41.517
192506.058,45.070
192551.186,45.128
192596.232,45.046
192641.296,45.065
192686.413,45.116
192731.466,45.054
192776.469,45.002
192821.529,45.060
192866.583,45.055
192907.897,41.314
192952.950,45.052
192997.986,45.037
193040.999,43.012
193086.135,45.137
193126.332,40.197
193171.386,45.053
193216.504,45.118
193260.988,44.483
193306.092,45.105
193351.139,45.047
193396.211,45.072
193441.257,45.047
193486.310,45.052
193530.528,44.219
193575.830,45.302
193620.993,45.162
193666.040,45.048
193711.085,45.045
193756.135,45.050
193801.002,44.866
193846.075,45.073
193891.121,45.046
193936.165,45.044
193979.594,43.429
194024.668,45.074
194069.787,45.119
194114.907,45.119
194159.958,45.051
194205.066,45.108
194250.110,45.044
194291.400,41.290
194336.517,45.117
194376.832,40.316
194421.549,44.717
194466.671,45.123
194510.198,43.527
194555.325,45.126
194600.384,45.059
194642.121,41.737
194687.188,45.067
194732.235,45.048
194777.281,45.046
194822.322,45.041
194867.395,45.073
194912.439,45.044
194957.560,45.121
195000.985,43.426
195045.823,44.837
195090.946,45.123
195136.068,45.122
195177.026,40.959
195220.988,43.962
195266.050,45.062
195311.092,45.042
195356.151,45.059
195401.198,45.047
195446.460,45.261
195491.526,45.066
195536.576,45.050
195581.633,45.057
195626.687,45.054
195671.758,45.072
195716.890,45.132
195757.333,40.444
195802.394,45.060
195843.877,41.484
195888.936,45.059
195933.981,45.045
195979.028,45.047
196024.051,45.023
196069.184,45.133
196114.309,45.126
196158.520,44.211
196203.565,45.045
196248.609,45.043
196293.647,45.039
196338.688,45.041
196383.797,45.109
196428.843,45.046
196471.473,42.630
196514.787,43.313
196558.617,43.830
196602.090,43.473
196647.210,45.120
196691.790,44.580
196736.839,45.049
196781.902,45.063
196826.955,45.053
196872.014,45.059
196917.077,45.063
196962.120,45.043
197007.183,45.063
197052.233,45.050
197097.300,45.067
197142.344,45.044
197187.453,45.109
197232.494,45.041
197274.042,41.548
197319.122,45.080
197364.244,45.122
197409.362,45.118
197454.427,45.065
197496.703,42.276
197541.430,44.727
197586.488,45.058
197631.542,45.054
197676.331,44.789
197716.863,40.532
197758.919,42.057
197803.972,45.052
197849.050,45.078
197894.099,45.050
197939.221,45.121
197984.351,45.130
198029.439,45.089
198074.572,45.132
198119.708,45.136
198164.782,45.074
198209.851,45.070
198254.934,45.083
198300.052,45.118
198345.105,45.052
198390.154,45.050
198435.244,45.090
198480.396,45.151
198525.457,45.061
198570.532,45.076
198615.639,45.107
198660.750,45.111
198705.833,45.082
198751.204,45.371
198796.298,45.094
198841.372,45.073
198885.271,43.899
198930.406,45.135
198970.987,40.581
199016.115,45.128
199060.991,44.876
199106.067,45.075
199151.109,45.042
199196.229,45.120
199241.285,45.056
199284.129,42.844
199329.186,45.057
199370.988,41.802
199416.032,45.044
199461.078,45.046
199506.196,45.118
199551.247,45.051
199592.121,40.874
199637.246,45.126
199682.305,45.059
199727.350,45.045
199772.402,45.052
199817.467,45.064
199861.005,43.539
199906.127,45.122
199951.175,45.048
199996.295,45.120
200040.988,44.693
200086.063,45.075
200131.145,45.083
200176.196,45.051
200219.611,43.414
200260.994,41.383
200306.047,45.053
200351.096,45.049
200396.148,45.052
200437.953,41.805
200483.012,45.059
200528.072,45.060
200570.989,42.916
200616.062,45.073
200661.145,45.083
200706.187,45.042
200751.246,45.059
200796.290,45.044
200838.302,42.012
200881.002,42.700
200926.088,45.086
200971.136,45.048
201016.179,45.043
201061.225,45.046
201106.274,45.049
201151.323,45.049
201196.437,45.115
201241.491,45.053
201286.536,45.046
201331.584,45.048
201376.723,45.139
201418.341,41.618
201463.389,45.048
201508.510,45.121
201550.988,42.478
201596.058,45.070
201640.986,44.928
201686.106,45.120
201731.157,45.052
201776.220,45.063
201820.988,44.768
201867.918,46.931
201912.993,45.075
201958.124,45.131
202003.172,45.048
202048.238,45.066
202093.285,45.047
202138.350,45.065
202183.455,45.105
202228.501,45.046
202273.629,45.128
202318.762,45.133
202363.820,45.058
202408.870,45.050
202454.005,45.135
202495.079,41.075
202540.208,45.128
202580.873,40.665
202624.835,43.961
202669.888,45.054
202715.001,45.112
202760.074,45.073
202805.143,45.069
202845.518,40.375
202886.241,40.724
202931.370,45.128
202976.480,45.111
203021.539,45.059
203066.670,45.131
203111.737,45.067
203156.792,45.054
203200.986,44.195
203245.609,44.623
203290.658,45.049
203335.777,45.119
203380.844,45.067
203425.900,45.055
203470.975,45.076
203516.098,45.122
203561.157,45.059
203606.220,45.063
203650.972,44.752
203693.632,42.660
203736.403,42.771
203781.462,45.058
203826.532,45.071
203871.583,45.050
203916.657,45.074
203958.934,42.278
204004.038,45.104
204049.084,45.046
204094.147,45.063
204139.206,45.059
204184.260,45.054
204229.302,45.042
204274.047,44.744
204319.123,45.076
204364.175,45.052
204409.250,45.074
204453.024,43.774
204498.123,45.099
204543.240,45.116
204588.307,45.067
204633.373,45.066
204678.429,45.056
204723.502,45.072
204766.439,42.938
204811.492,45.052
204856.621,45.130
204901.681,45.060
204946.741,45.060
204987.674,40.933
205032.748,45.074
205077.804,45.056
205122.925,45.121
205167.981,45.056
205213.028,45.047
205258.094,45.066
205303.210,45.116
205348.260,45.050
205393.342,45.082
205438.403,45.061
205481.022,42.619
205521.159,40.137
205566.239,45.080
205608.575,42.336
205649.046,40.470
205690.987,41.941
205736.110,45.122
205780.987,44.877
205824.107,43.120
205869.156,45.049
205914.228,45.072
205959.340,45.112
206004.381,45.042
206049.514,45.133
206094.651,45.137
206137.519,42.868
206182.567,45.048
206227.677,45.111
206268.386,40.708
206313.433,45.048
206358.555,45.121
206400.919,42.365
206445.978,45.059
206491.110,45.132
206536.169,45.060
206581.221,45.051
206626.267,45.046
206671.320,45.053
206716.413,45.093
206761.454,45.041
206806.497,45.043
206851.538,45.041
206896.594,45.056
206941.646,45.052
206983.816,42.170
207027.807,43.991
207072.873,45.065
207118.008,45.135
207163.058,45.049
207208.107,45.049
207253.222,45.115
207298.334,45.112
207340.990,42.656
207386.113,45.123
207431.167,45.055
207474.650,43.483
207519.791,45.141
207564.850,45.059
207609.910,45.060
207655.017,45.107
207700.059,45.042
207745.115,45.056
207790.153,45.038
207835.208,45.055
207880.252,45.045
207925.376,45.124
207970.318,44.942
208015.378,45.060
208057.921,42.543
208102.995,45.074
208148.061,45.066
208193.097,45.036
208238.160,45.063
208283.203,45.044
208328.318,45.114
208373.368,45.051
208418.441,45.072
208461.311,42.870
208506.393,45.082
208549.117,42.724
208592.496,43.379
208637.562,45.066
208682.605,45.043
208727.667,45.062
208772.782,45.116
208817.824,45.042
208862.868,45.044
208907.973,45.105
208953.041,45.068
208998.160,45.119
209043.217,45.057
209088.323,45.106
209133.400,45.076
209178.468,45.068
209223.517,45.050
209268.573,45.056
209312.430,43.857
209356.759,44.328
209400.989,44.230
209446.114,45.125
209490.911,44.798
209536.030,45.118
209581.092,45.062
209626.200,45.108
209671.269,45.069
209716.335,45.066
209761.383,45.048
209806.522,45.139
209851.572,45.050
209896.658,45.087
209938.244,41.586
209978.882,40.638
210023.968,45.087
210071.242,47.274
210114.913,43.670
210156.994,42.081
210202.038,45.044
210247.098,45.059
210292.148,45.050
210337.201,45.053
210382.242,45.040
210427.343,45.102
210470.989,43.646
210514.278,43.289
210559.332,45.054
210604.392,45.060
210649.437,45.045
210694.542,45.105
210739.644,45.102
210780.987,41.343
210826.049,45.062
210871.100,45.050
210916.158,45.058
210960.986,44.828
211006.032,45.047
211051.088,45.056
211096.150,45.062
211141.218,45.068
211185.371,44.153
211230.481,45.110
211275.566,45.086
211320.615,45.049
211365.677,45.062
211410.720,45.043
211455.767,45.047
211500.834,45.067
211540.989,40.155
211586.130,45.140
211631.195,45.066
211676.306,45.111
211717.694,41.388
211762.748,45.054
211807.805,45.057
211852.849,45.043
211893.550,40.702
211938.685,45.135
211982.627,43.942
212027.670,45.043
212072.762,45.092
212117.885,45.123
212162.937,45.052
212204.694,41.758
212249.757,45.062
212294.901,45.144
212339.963,45.062
212383.188,43.225
212425.117,41.929
212470.250,45.133
212515.310,45.060
212560.444,45.134
212605.524,45.080
212650.655,45.131
212695.715,45.060
212740.781,45.066
212785.828,45.047
212829.446,43.618
212870.988,41.542
212916.047,45.059
212960.988,44.941
213006.054,45.066
213051.103,45.049
213096.224,45.122
213141.317,45.092
213186.444,45.127
213230.991,44.548
213275.080,44.088
213315.513,40.433
213360.639,45.126
213405.785,45.146
213450.876,45.092
213495.941,45.065
213540.744,44.803
213585.829,45.084
213630.982,45.154
213676.130,45.148
213718.929,42.799
213763.986,45.057
213809.097,45.111
213854.149,45.053
213899.203,45.054
213940.901,41.697
213985.968,45.067
214031.073,45.105
214076.153,45.079
214121.205,45.053
214166.264,45.058
214206.804,40.541
214251.853,45.048
214296.914,45.061
214341.964,45.050
214387.034,45.070
214429.805,42.772
214474.873,45.068
214519.939,45.066
214565.014,45.075
214610.141,45.127
214655.269,45.128
214699.989,44.720
214740.985,40.996
214786.113,45.128
214831.164,45.051
214876.287,45.123
214921.346,45.060
214966.405,45.058
215011.452,45.047
215052.972,41.520
215098.052,45.080
215140.985,42.934
215186.102,45.117
215230.987,44.885
215276.039,45.052
215321.090,45.051
215366.135,45.045
215406.632,40.497
215449.512,42.880
215493.576,44.064
215538.617,45.041
215583.695,45.077
215628.760,45.065
215673.814,45.055
215718.914,45.100
215760.473,41.559
215805.546,45.073
215850.613,45.067
215895.727,45.114
215940.857,45.129
215985.924,45.067
216030.976,45.052
216076.108,45.132
216121.158,45.050
216164.199,43.041
216209.331,45.132
216250.930,41.599
216295.998,45.068
216341.092,45.094
216386.217,45.126
216431.277,45.060
216476.336,45.059
216517.627,41.291
216560.993,43.366
216606.071,45.078
216649.048,42.977
216694.108,45.061
216739.175,45.066
216784.292,45.117
216829.411,45.119
216874.463,45.052
216919.539,45.076
216960.985,41.447
217006.040,45.055
217050.988,44.948
217096.045,45.057
217141.094,45.049
217186.203,45.109
217231.247,45.045
217276.288,45.041
217321.327,45.039
217366.446,45.118
217410.988,44.542
217456.036,45.048
217501.078,45.042
217545.808,44.730
217590.903,45.095
217635.952,45.049
217681.021,45.069
217726.088,45.068
217771.149,45.060
217816.211,45.062
217861.249,45.038
217906.365,45.116
217951.421,45.055
217995.287,43.867
218040.338,45.051
218085.386,45.048
218130.514,45.128
218175.605,45.092
218220.730,45.124
218265.857,45.127
218310.969,45.113
218356.014,45.045
218401.061,45.047
218442.597,41.535
218487.673,45.077
218532.738,45.065
218577.788,45.051
218619.655,41.867
218660.991,41.336
218706.055,45.063
218747.995,41.940
218791.019,43.025
218833.422,42.403
218878.550,45.128
218923.629,45.079
218968.689,45.060
219013.737,45.048
219058.801,45.064
219103.844,45.043
219148.925,45.080
219192.883,43.959
219237.994,45.111
219281.298,43.304
219326.414,45.116
219371.480,45.066
219412.772,41.292
219457.910,45.139
219498.452,40.541
219540.984,42.533
219584.157,43.172
219629.226,45.069
219669.387,40.162
219714.467,45.079
219759.590,45.124
219801.262,41.672
219846.323,45.061
219891.371,45.048
219936.422,45.050
219980.991,44.569
220026.058,45.066
220071.104,45.047
220116.212,45.108
220161.256,45.044
220205.541,44.286
220249.178,43.637
220294.283,45.105
220339.407,45.124
220384.463,45.056
220429.532,45.069
220470.880,41.349
220515.964,45.083
220560.989,45.025
220606.053,45.064
220652.906,46.853
220697.973,45.067
220742.861,44.887
220787.950,45.089
220833.015,45.065
220878.142,45.127
220923.233,45.091
220968.287,45.054
221013.343,45.055
221058.413,45.070
221103.474,45.062
221148.522,45.047
221193.568,45.046
221238.620,45.051
221283.662,45.042
221328.703,45.041
221373.741,45.038
221417.567,43.826
221460.953,43.386
221506.049,45.096
221551.107,45.058
221596.161,45.054
221636.840,40.679
221682.736,45.896
221728.175,45.438
221773.240,45.065
221818.292,45.052
221859.186,40.894
221904.307,45.121
221949.356,45.049
221994.412,45.056
222039.452,45.040
222084.550,45.098
222129.610,45.059
222174.714,45.104
222219.786,45.073
222264.857,45.071
222309.902,45.045
222355.022,45.119
222400.149,45.128
222445.219,45.069
222488.954,43.735
222534.075,45.121
222579.209,45.134
222624.285,45.076
222669.357,45.072
222715.240,45.883
222760.309,45.069
222803.909,43.599
222848.989,45.081
222894.035,45.045
222939.081,45.046
222984.140,45.059
223029.200,45.059
223074.266,45.067
223119.311,45.045
223164.361,45.050
223209.481,45.120
223254.550,45.069
223299.642,45.092
223344.694,45.052
223389.820,45.126
223433.451,43.632
223478.574,45.123
223523.621,45.047
223566.861,43.240
223611.929,45.067
223656.992,45.064
223702.041,45.049
223747.117,45.076
223792.182,45.064
223833.579,41.398
223878.632,45.052
223923.671,45.039
223966.865,43.195
224011.920,45.055
224056.986,45.065
224102.035,45.050
224145.054,43.018
224190.129,45.075
224235.179,45.050
224280.226,45.047
224325.288,45.062
224366.886,41.598
224412.007,45.121
224457.513,45.507
224502.562,45.049
224547.689,45.127
224590.849,43.160
224635.921,45.072
224680.974,45.053
224723.977,43.003
224764.921,40.943
224806.006,41.085
224851.079,45.074
224891.696,40.616
224933.064,41.368
224978.117,45.053
225023.242,45.125
225068.308,45.066
225110.971,42.663
225156.011,45.041
225201.057,45.046
225246.100,45.043
225291.641,45.541
225336.728,45.087
225379.885,43.156
225421.395,41.510
225468.170,46.775
225513.140,44.971
225555.500,42.360
225596.884,41.384
225641.957,45.073
225683.488,41.531
225728.562,45.074
225773.618,45.056
225818.710,45.092
225863.776,45.066
225908.840,45.064
225954.149,45.309
226000.375,46.226
226045.546,45.171
226086.321,40.775
226130.891,44.571
226175.955,45.064
226216.810,40.854
226261.890,45.080
226306.945,45.056
226352.005,45.059
226397.073,45.069
226442.126,45.053
226483.851,41.726
226528.930,45.078
226572.428,43.498
226617.505,45.077
226662.568,45.063
226707.685,45.117
226752.268,44.583
226797.388,45.120
226842.447,45.059
226887.508,45.061
226932.558,45.050
226976.658,44.099
227021.028,44.370
227066.095,45.068
227111.158,45.063
227156.275,45.117
227200.989,44.713
227246.065,45.076
227291.117,45.052
227336.162,45.045
227376.279,40.118
227417.164,40.885
227462.692,45.528
227505.293,42.601
227545.493,40.199
227590.545,45.053
227634.455,43.910
227675.819,41.364
227716.122,40.303
227757.506,41.384
227798.204,40.697
227840.842,42.638
227884.336,43.495
227925.486,41.150
227967.205,41.718
228010.318,43.114
228055.461,45.143
228100.554,45.093
228140.832,40.278
228185.917,45.085
228229.577,43.661
228269.893,40.316
228313.489,43.596
228358.544,45.055
228400.913,42.369
228445.978,45.065
228491.105,45.127
228536.226,45.121
228578.929,42.703
228621.928,42.999
228664.630,42.702
228709.089,44.459
228749.585,40.496
228794.634,45.050
228835.785,41.151
228880.868,45.082
228925.927,45.059
228966.283,40.356
229007.498,41.215
229050.451,42.953
229090.830,40.379
229135.894,45.064
229180.959,45.065
229226.011,45.052
229271.069,45.058
229312.643,41.574
229352.759,40.116
229392.926,40.167
229436.825,43.900
229479.615,42.789
229524.281,44.667
229567.728,43.446
229611.073,43.345
229652.426,41.353
229697.545,45.119
229742.636,45.091
229787.706,45.070
229832.757,45.051
229873.723,40.966
229918.817,45.093
229963.907,45.091
230007.054,43.146
230050.435,43.382
230091.470,41.034
230137.728,46.259
230182.072,44.344
230227.116,45.044
230270.443,43.327
230314.599,44.156
230355.773,41.174
230399.158,43.385
230443.061,43.903
230483.826,40.765
230528.779,44.954
230573.417,44.638
230618.481,45.064
230660.916,42.435
230705.947,45.032
